rent;bedrooms;bathrooms;parkings;sizes;areas
7300;0;0;0;0;Marshalltown
7300;1;1;1;59 m²;Houghton Estate
7350;2;1;2;0;Glenvista
7370;1;1;1;0;Auckland Park
7400;1;1;1;0;Rosebank
7400;1;1;1;0;Rosebank
7400;2;2;1;37 000 m²;Oakdene
7400;1;1;1;66 m²;Upper Houghton
7400;1;1;1;0;Craighall
7400;2;1;2;85 m²;Kew
7400;1;1;1;1 813 m²;Emmarentia
7400;1;1;1;69 m²;Melville
7400;1;1;1;0;Greenside
7500;1;1;1;72 m²;Longmeadow
7400;1;1;1;0;Parkview
7499;2;1;1;0;Oakdene
7500;1;1;1;80 m²;Maboneng
7500;2;2;2;105 m²;Ridgeway
7500;1;1;1;84 m²;Craighall
7500;1;1;1;72 m²;Longmeadow
7500;1;1;0;47 m²;Rosebank
7500;2;1;0;67 m²;Elandspark
7500;1;1;1;80 m²;Norwood
7500;2;1;1;60 m²;Bramley
7500;1;1;1;30 m²;Rosebank
7500;3;2;0;650 m²;Malvern
7500;1;1;1;0;Greenside
7500;1;1;1;58 m²;Craighall
7500;2;2;0;0;Glenvista
7500;2;1.5;1;92 m²;Corlett Gardens
7500;2;2;1;0;Oakdene
7500;2;1;2;82 m²;Bassonia
7500;2;1;1;18 679 m²;Mulbarton
7500;1;1;1;65 m²;Houghton Estate
7500;1;1;1;55 m²;Houghton Estate
7500;2;2;1;63 m²;Westdene
7500;3;1;0;0;Kenilworth
7500;1;1;1;2 399 m²;Craighall Park
7500;1;1;2;43 m²;Upper Houghton
7500;1;1;1;2 399 m²;Craighall Park
7500;2;1;1;100 m²;Albertskroon
7500;1;1;1;0;Norwood
7500;1;1;1;65 m²;Longmeadow
7500;1;1;0;65 m²;Longmeadow
7500;1;1;1;50 m²;Melrose North
7500;1;1;0;68 m²;Greenside
7500;2;1;1;65 m²;Mountain View
7500;0.5;1;1;49 m²;Killarney
7500;2;1.5;2;84 m²;Gleneagles
7500;0;0;0;0;Rosebank
7500;1;1;2;0;Auckland Park
7500;1;1;1;72 m²;Rosebank
7500;3;2;2;82 m²;Gleneagles
7500;1;1;1;42 m²;Craighall Park
7500;1;1;1;0;Greenside
7500;0;1;0;0;Rosebank
7500;1;1;1;495 m²;Parkhurst
7500;1;1;1;495 m²;Parkhurst
7500;3;2;1;0;Ormonde
7500;1;1;0;0;Greenside
7500;1;1;1;60 m²;Newtown
7500;2;1;1;96 m²;Bruma
7500;1;1;1;0;Braamfontein Werf
7500;1;1;1;0;Houghton Estate
7500;3;1;1;117 m²;Johannesburg Central
7500;2;1;1;87 m²;Westdene
7500;1;1;0;0;Greenside
7500;1;1;1;65 m²;Greenside
7500;2;1;0;0;Mulbarton
7500;2;1;1;0;Winchester Hills
7500;3;2;0;73 m²;Glenanda
7500;2;1;2;0;Franklin Roosevelt Park
7500;3;2;1;74 m²;Ormonde
7500;1;1;1;0;Greenside
7500;1;1;1;0;Orchards
7500;2;1;1;0;Oakdene
7500;1;1;1;44 m²;Birdhaven
7500;1;1;2;0;Newtown
7500;0;1;1;0;Houghton Estate
7500;3;2;2;0;Winchester Hills
7500;1;1;1;70 m²;Rosebank
7500;3;1;0;60 m²;Westdene
7500;1;1;1;0;Braamfontein
7500;3;2;2;0;Winchester Hills
7500;1;1;1;0;Saxonwold
7500;2;2;1;0;Glenanda
7500;3;2;1;0;Newclare
7500;3;2;2;0;Winchester Hills
7500;1;1;1;0;Houghton Estate
7500;2;1;1;18 135 m²;Oakdene
7500;2;1;1;4 026 m²;Mulbarton
7500;2;1;1;51 m²;Braamfontein
7500;1;1;1;0;Craighall
7500;1;1;1;0;Craighall
7500;1;1;1;0;Craighall
7500;1;1;1;0;Craighall
7500;2;1;1;22 870 m²;Bassonia
7500;1;1;0;0;Lyndhurst
7500;2;1.5;0;0;Glenhazel
7500;1;1;1;0;Craighall
7500;1;1;1;80 m²;Rosebank
7500;1;1;1;0;Craighall
7500;2;1;2;91 m²;Winchester Hills
7500;2;2;1;0;Winchester Hills
7500;3;2;2;110 m²;Mayfair
7500;2;1;1;0;Melville
7500;1;1;1;55 m²;Glenhazel
7500;2;1;2;0;Glenhazel
7500;2;1;0;77 m²;Lyndhurst
7500;2;1;0;0;Auckland Park
7500;1;1;1;55 m²;Glenhazel
7500;3;2;2;86 m²;Winchester Hills
7500;0;0;0;0;Sydenham
7500;2;2;1;8 000 m²;Winchester Hills
7500;1;1;1;69 m²;Rosebank
7500;1;1;1;0;Maboneng
7500;1;1;3;0;Upper Houghton
7500;3;1;2;0;Glenanda
7500;2;2;0;96 m²;Kew
7500;1;1.5;0;350 m²;Linksfield
7500;1;1;0;0;Parkwood
7500;1;1;1;1 027 m²;Greenside
7500;2;1;0;0;Bassonia Rock
7500;3;2;1;83 m²;Meredale
7500;3;1;2;0;Glenanda
7500;0;0;0;0;Winchester Hills
7500;1;1;0;0;The Gardens
7500;2;2;2;0;Cheltondale
7500;1;1;0;45 m²;Parkwood
7500;1;1;0;0;Greenside
7500;3;2;2;120 m²;Elandspark
7500;2;1;0;67 m²;Braamfontein
7500;1;1;0;0;Emmarentia
7500;2;2;2;0;Glenvista
7500;2;2;2;0;Winchester Hills
7500;2;2;1;0;Gresswold
7500;1;1;1;0;Melrose
7500;1;1;1;55 m²;Orchards
7500;3;2;1;0;Winchester Hills
7500;2;2;1;0;Robertsham
7500;2;1;2;0;Lyndhurst
7500;1;1;1;0;Highlands North
7500;2;2;1;0;Robertsham
7500;1;1;1;0;Houghton Estate
7500;2;1;1;95 m²;Braamfontein
7500;2;1;1;0;Westdene
7500;1;1;1;90 m²;Sandringham
7500;1;1;1;1 145 m²;Parktown
7500;2;2;1;99 m²;Kew
7500;2;2;2;70 m²;Marshalltown
7500;2;1;2;0;Cyrildene
7500;2;1;2;0;Highlands
7500;1;1;0;59 m²;Houghton Estate
7500;0;0;0;0;Ormonde
7500;1;1;2;80 m²;The Gardens
7500;2;1;1;0;Westdene
7500;1;1;0;0;Emmarentia
7500;1;1;1;90 m²;Sandringham
7500;1;1;1;1 145 m²;Parktown
7500;2;2;1;99 m²;Kew
7500;2;2;2;70 m²;Marshalltown
7500;2;1;2;0;Cyrildene
7500;2;1;2;0;Highlands
7500;1;1;0;59 m²;Houghton Estate
7500;0;0;0;0;Ormonde
7500;1;1;2;80 m²;The Gardens
7500;2;2;0;0;Winchester Hills
7500;2;2;1;0;Kew
7500;3;1;1;0;Winchester Hills
7500;3;1;1;0;Evans Park
7500;2;2;1;0;Auckland Park
7500;3;2;2;70 m²;Alveda
7500;1;1;1;0;Parkwood
7500;1;1;0;0;Emmarentia
7500;1;1;1;50 m²;Sydenham
7500;1;1;1;0;Killarney
7550;2;2;0;0;Ormonde
7550;2;2;1;0;Ormonde
7560;2;2;1;0;Ormonde
7600;3;2;1;89 m²;Glenanda
7600;2;1;2;63 m²;Waverley
7600;1;1;1;68 m²;Killarney
7600;2;1;1;85 m²;Bruma
7600;2;1;3;85 m²;Berea
7600;1;1;0;0;Waverley
7600;3;2;1;95 m²;Ormonde
7600;2;2;2;0;Westdene
7550;2;2;1;0;Ormonde
7600;1;1;0;88 m²;Parktown
7647;2;1;3;85 m²;Berea
7690;2;1;1;0;Craighall
7690;2;1;1;0;Craighall
7690;2;1;1;0;Craighall
7690;2;1;1;0;Craighall
7690;2;1;1;0;Craighall
7700;3;1;1;0;Westdene
7700;1;1;1;60 m²;Auckland Park
7700;3;1;1;0;Westdene
7700;1;1;1;60 m²;Auckland Park
7800;1;1;1;79 m²;Greenside
7700;2;2;1;6 000 m²;Oakdene
7700;1;1;1;0;Greenside
7700;1;1;2;0;Waverley
7700;2;1;1;0;Greymont
7700;0;1;0;0;Braamfontein
7700;2;2;2;0;Westdene
7700;2;1;1;105 m²;Berea
7700;2;1;1;0;Whitney Gardens
7700;2;1;0;130 m²;Berea
7720;1;1;1;0;Johannesburg Central
7720;1;1;1;0;Auckland Park
7750;3;2;0;100 m²;Evans Park
7800;1;1;1;79 m²;Greenside
7800;2;2;0;97 m²;Corlett Gardens
7800;1;1;1;0;Killarney
7800;2;1;1;68 m²;Rembrandt Park
7800;2;2;1;90 m²;The Hill
7800;1;1.5;1;0;Houghton Estate
7800;2;1;2;97 m²;Lyndhurst
7900;1;1;1;0;Melville
7800;3;2;2;0;Meredale
7800;3;1;2;60 m²;Bellevue
7800;2;1;2;69 m²;Oakdene
7800;2;1;1;60 m²;Auckland Park
7800;1;1;1;0;Houghton Estate
7800;1;1;1;0;Saxonwold
7865;2;2;1;0;Oakdene
7865;2;2;1;37 252 m²;Oakdene
7875;1;1;0;0;Johannesburg Central
7900;2;1;0;80 m²;Auckland Park
7900;1;1;1;61 m²;Saxonwold
7900;2;1;0;62 m²;Ferreirasdorp
7900;1.5;1;1;85 m²;Craighall Park
7900;2;2;0;120 m²;Oakdene
7900;2;1;4;84 m²;Auckland Park
7900;6;6;9;1 900 m²;Craighall Park
7900;2;1;1;50 m²;Sydenham
7900;1;1;1;0;Craighall
7900;1;1;1;0;Melville
7900;1;1;1;0;Craighall
7900;1;1;1;0;Melville
7900;2;1;1;60 m²;Lyndhurst
7900;1;1;0;0;Parktown
7900;1;1;0;0;Observatory
7900;1;1;1;56 m²;Eltonhill
7900;3;1;1;0;Bellevue East
7910;2;1;0;0;Johannesburg Central
7950;2;2;2;71 m²;Cheltondale
7950;2;2;0;74 m²;Rembrandt Park
7950;2;2;0;0;Norwood
7950;1;1;1;0;Upper Houghton
7950;0;0;0;0;Oaklands
7950;2;2;1;0;Norwood
7950;1;1;1;50 m²;Greenside
7995;1;1;0;0;Melville
7995;2;1;2;6 934 m²;Bassonia
7995;1;1;1;0;Melville
7950;2;2;0;0;Norwood
7999;2;2;0;0;Cheltondale
7999;1;1;1;0;Oaklands
7999;2;2;2;0;Glenhazel
8000;2;1;1;80 m²;Mulbarton
8000;0;0;0;70 m²;Maboneng
8000;2;1;0;85 m²;Highlands North
8000;2;2;2;75 m²;Mulbarton
8000;1;1;0;55 m²;Rosebank
8000;1;1;2;60 m²;Oakdene
8000;2;1;2;75 m²;Winchester Hills
8000;1;1;2;86 m²;Upper Houghton
8000;1;1;2;86 m²;Upper Houghton
8000;2;0;1;0;Albertville
8000;1;1;0;0;Melville
8000;1;1;1;0;Parkview
8000;1;1;1;0;Emmarentia
8000;2;1;1;72 m²;Mulbarton
8000;2;1;1;1 651 m²;Oakdene
8000;1;1;2;72 m²;Longmeadow
8000;1;1;1;0;Melville
8000;1;1;0;0;Melville
8000;1;1;1;0;Melville
8000;1;1;1;85 m²;Upper Houghton
8000;1;1;1;0;Parkview
8000;1;1;1;0;Emmarentia
8000;2;1;1;72 m²;Mulbarton
8000;2;1;1;1 651 m²;Oakdene
8000;1;1;2;72 m²;Longmeadow
8000;1;1;1;0;Melville
8000;1;1;1;85 m²;Upper Houghton
8000;1;1;0;0;Melville
8000;1;1;1;0;Melville
8000;2;1;2;82 m²;Bruma
8000;2;1;1;0;Auckland Park
8000;0;0;0;0;Winchester Hills
8000;2;2;1;8 995 m²;Lyndhurst
8000;1;1;1;0;Upper Houghton
8000;1;1;1;51 m²;Norwood
8000;1;1;0;0;Braamfontein
8000;2;2;1;8 995 m²;Lyndhurst
8000;2;2;2;0;Cheltondale
8000;2;1;2;0;Albertskroon
8000;3;2;2;124 472 m²;Glenanda
8000;1;1;1;66 m²;Braamfontein
8000;2;1;1;0;Franklin Roosevelt Park
8000;1;1;2;66 m²;Houghton Estate
8000;1;1;0;0;Braamfontein
8000;1;1;1;35 m²;Maboneng
8000;1;1;1;73 m²;Killarney
8000;1;1;1;96 m²;Killarney
8000;1;1;2;0;Mulbarton
8000;2;1;0;0;Auckland Park
8000;1;1;1;80 m²;Upper Houghton
8000;2;2;2;1 000 m²;Sydenham
8000;1;1;1;65 m²;Oaklands
8000;3;1;0;0;West Turffontein
8000;2;2;1;85 m²;Melville
8000;3;2;1;87 m²;Mondeor
8000;2;2;2;80 m²;Gleneagles
8000;1;1;1;0;Marshalltown
8000;2;1;1;100 m²;Kensington
8000;3;1;0;0;West Turffontein
8000;1;1;1;0;Oaklands
8000;3;1;4;0;Newlands
8000;3;2;6;0;Aeroton
8000;1;1;1;93 m²;Houghton Estate
8000;2;2;0;90 m²;Glensan
8000;1;1;0;0;Melville
8000;1;2;1;0;Melville
8000;1;1;1;49 m²;Craighall
8000;1;1;1;90 m²;Highlands North
8000;1;1;0;41 m²;Braamfontein
8000;2;1;2;0;Norwood
8000;2;1;0;0;Auckland Park
8000;2;1;1;0;Waverley
8000;2;1.5;1;0;Parktown
8000;1;1;0;52 m²;Rosebank
8000;1;1;1;68 m²;Rosebank
8000;2;1;0;0;Auckland Park
8000;2;1;1;1 000 m²;Sandringham
8000;3;2;2;73 m²;Mondeor
8000;0;0;0;0;Oaklands
8000;0;0;0;0;Riviera
8000;2;1;2;0;Bruma
8000;3;1;0;0;Gresswold
8000;2;1;1;1 000 m²;Sandringham
8000;2;1;0;0;Auckland Park
8000;1;1;1;0;Saxonwold
8000;1;1;1;40 m²;Melrose North
8000;1;1;0;0;Oaklands
8000;1;1;2;35 m²;Waverley
8000;2;1;0;0;Auckland Park
8000;2;1;0;0;Auckland Park
8000;3;2;1;0;Ormonde
8000;2;1;0;0;Auckland Park
8000;2;1;0;0;Auckland Park
8000;1;1;1;0;Rosebank
8000;3;2.5;1;0;Berea
8000;2;2;2;75 m²;Cyrildene
8000;1;1;0;0;Emmarentia
8000;1;1;1;0;Upper Houghton
8000;1;1;0;0;Oaklands
8000;1;1;0;0;The Gardens
8000;2;1;2;0;Auckland Park
8000;1;1;0;0;Rosebank
8000;2;2;1;0;Bassonia
8000;2;1;0;0;Braamfontein Werf
8000;2;1;2;0;Victoria
8000;2;2;1;78 m²;Oakdene
8000;2;1;1;50 231 m²;Glenvista
8000;1;1;0;88 m²;Johannesburg Central
8000;2;1;1;85 m²;Auckland Park
8000;2;1;1;0;Auckland Park
8000;3;2;3;0;Mondeor
8000;2;2;1;78 m²;Oakdene
8000;2;1;2;0;Lyndhurst
8000;1;1;1;61 m²;Saxonwold
8000;1;1;0;0;Rosebank
8000;1;1;1;0;Braamfontein
8000;1;1;2;0;Craighall
8000;2;1;0;76 m²;Kensington
8000;1;1;1;0;Orchards
8000;2;2;2;0;Montgomery Park
8000;1;1;2;88 m²;Killarney
8000;2;1;2;0;Highlands North
8000;1;1;0;69 m²;Maboneng
8000;3;2;1;0;Glenanda
8000;1;1;1;0;Parktown North
8000;0;0;0;0;Auckland Park
8000;1;1;2;0;Waverley
8000;1;1;1;0;Glenvista
8000;0;0;0;0;Auckland Park
8000;2;1;0;0;Raedene Estate
8000;1;1;1;0;Greenside
8000;1;1;1;0;Killarney
8000;2;1;1;0;Sandringham
8000;3;1;2;0;Glenanda
8041;2;1;1;42 m²;Doornfontein
8070;2.5;2;1;6 300 m²;Mondeor
8100;1;1.5;1;92 m²;Houghton Estate
8100;2;2;0;0;Glenvista
8100;2;2;1;62 m²;Oakdene
8000;1;1;1;0;Glenvista
8200;3;2;2;900 m²;Crown Gardens
8200;3;2;2;1 000 m²;Elandspark
8200;3;1;2;60 m²;Ormonde
8200;3;2;1;0;Vrededorp
8200;1;1;1;30 m²;Parkhurst
8200;1;1;0;0;Melrose
8200;2;2;1;0;Norwood
8250;1;1;0;62 m²;Melrose Estate
8250;2;2;0;0;Glenhazel
8250;1;1;2;100 m²;Sandringham
8250;1;1;1;0;Sandringham
8270;2;1;1;116 m²;Parktown
8295;3;2;1;0;South Hills
8300;2;2;0;102 m²;Oakdene
8300;2;2;0;102 m²;Oakdene
8300;1;1;1;60 m²;Orchards
8300;2;2;1;0;Marshalltown
8300;0;0;0;0;Westdene
8300;1;1;1;3 707 m²;Craighall
8350;2;1;0;0;Gleneagles
8270;2;1;1;116 m²;Parktown
8360;4;1;1;1 338 m²;Berea
8400;2;1;1;80 m²;Auckland Park
8400;1;1;1;1 313 m²;Parktown North
8400;2;1;1;82 m²;Bassonia
8400;1;1;1;0;Parktown North
8400;0.5;1;0;42 m²;Braamfontein
8420;2;2;1;0;Craighall
8450;3;2;2;0;Corlett Gardens
8500;2;2;0;69 m²;Westdene
8499;2;2;2;75 m²;Oakdene
8500;3;2;2;901 m²;Naturena
8500;2;1;0;86 m²;Auckland Park
8500;2;2;2;84 m²;Oakdene
8500;3;1;2;400 m²;Bezuidenhout Valley
8500;1;1;1;0;Melville
8500;2;1;1;0;Birdhaven
8500;2;0;1;0;Auckland Park
8500;2;1;0;0;Craighall
8500;2;1;0;0;Melrose North
8500;2;2;0;69 m²;Westdene
8500;1;1;1;0;Melville
8500;1;1;0;1 002 m²;Craighall Park
8500;2;1;2;96 m²;Mulbarton
8500;3;1.5;2;1 190 m²;Kibler Park
8500;2;1;1;79 m²;Oakdene
8500;3;2;4;92 m²;Meredale
8500;2;1;1;79 m²;Oakdene
8500;3;2;4;92 m²;Meredale
8500;1;1;1;0;Parkwood
8500;2;1;0;80 m²;Auckland Park
8500;2;1;3;0;Oakdene
8500;1;1;2;70 m²;The Gardens
8500;3;2;2;0;Winchester Hills
8500;2;1;1;0;Auckland Park
8500;2;1;2;0;Albertville
8500;3;2;3;0;Lenasia
8500;2;1;2;80 m²;Craighall
8500;1;1;1;0;Saxonwold
8500;2;2;1;0;Craighall
8500;2;1;3;0;Oakdene
8500;3;2;0;10 888 m²;Winchester Hills
8500;2;2;2;80 m²;Westdene
8500;1;1;0;0;Braamfontein
8500;2;2;1;100 m²;Westdene
8500;1;1;1;81 m²;Craighall Park
8500;2;1;2;80 m²;Craighall
8500;1;1;1;61 m²;Saxonwold
8500;1;1;1;150 m²;Parkwood
8500;2;1.5;0;0;Emmarentia
8500;1;1;1;0;Saxonwold
8500;2;1;0;0;Oaklands
8500;2;2;2;80 m²;Oakdene
8500;1;1;1;68 m²;Craighall
8500;3;2;1;0;Emmarentia
8500;3;1;3;744 m²;Roseacre
8500;2;1;1;248 m²;Newlands
8500;1;1;1;0;Dunkeld West
8500;1;2;1;0;Braamfontein Werf
8500;2;2;1;0;Oakdene
8500;3;2;2;0;Oakdene
8500;1;1;1;56 m²;Saxonwold
8500;1;1;1;58 m²;Waverley
8500;1;1;1;68 m²;Craighall
8500;2;2;2;0;Upper Houghton
8500;1;1;1;90 m²;Killarney
8500;2;1;2;0;Observatory
8500;2;1;2;90 m²;Lyndhurst
8500;1;1;0;0;Rosebank
8500;0;0;0;27 902 m²;Elandspark
8500;3;2;2;0;Gresswold
8500;2;1;1;111 m²;Houghton Estate
8500;1;1;1;54 m²;Melrose North
8500;1;1;1;2 048 m²;Oakdene
8500;2;1;2;80 m²;Auckland Park
8500;1;1;1;0;Saxonwold
8500;1;1;0;0;Braamfontein
8500;1;1;1;50 m²;Highlands North
8500;2;1;2;0;Craighall
8500;1;1;0;80 m²;Maboneng
8500;3;2;2;0;Glenanda
8500;2;1;0;82 m²;Bruma
8500;3;2;2;0;Meredale
8500;1;1;1;2 048 m²;Oakdene
8500;2;1;1;111 m²;Houghton Estate
8500;0;0;0;0;Kensington
8500;1;1;0;0;Parkwood
8500;1;1;0;0;Birnam
8500;1;1;0;53 m²;Maboneng
8500;1;1;1;57 m²;Saxonwold
8500;2;2;2;97 m²;Corlett Gardens
8500;1;1;1;67 m²;Craighall
8500;2;1;0;71 m²;Norwood
8500;0;0;0;0;Cheltondale
8500;2;2;2;0;Greenside
8500;0;0;0;0;Auckland Park
8500;4;1;1;74 m²;Berea
8500;3;2;2;0;Meredale
8500;2;1;1;0;Craighall Park
8500;3;1;2;4 500 m²;Glenvista
8500;2;2;2;54 125 m²;Glenanda
8500;2;1;1;82 m²;Rosebank
8500;1;1;1;53 m²;Braamfontein
8500;3;1;2;4 500 m²;Glenvista
8500;1;1;0;73 m²;Houghton Estate
8500;2;2;1;92 m²;Kensington
8500;1;1;1;76 m²;Birnam
8500;1;1;1;65 m²;Parkwood
8500;3;2;1;160 m²;Robertsham
8500;1;1;1;0;Killarney
8500;2;1;1;111 m²;Parktown
8500;1;1;1;0;Killarney
8500;2;2;0;0;Marshalltown
8500;2;1;1;111 m²;Parktown
8500;2;2;2;0;Winchester Hills
8500;3;1;3;0;Richmond
8500;2;1;0;0;Bruma
8500;1;1;1;0;Highlands North
8500;2;1;0;0;Highlands North
8500;2;1;1;0;Mulbarton
8500;1;1;0;0;Melrose North
8500;2;2;2;82 m²;Braamfontein Werf
8500;2;2;0;0;Marshalltown
8500;1;1;1;71 m²;Craighall Park
8500;1.5;1;0;97 m²;Killarney
8500;1;1;1;0;Braamfontein Werf
8500;1;1;1;79 m²;Houghton Estate
8500;0;0;0;0;Johannesburg Central
8500;1;1;1;0;Saxonwold
8500;2;1;1;72 m²;Parktown North
8500;1;1;0;0;Rosebank
8500;2;1;0;80 m²;Auckland Park
8500;1;1;1;71 m²;Craighall Park
8500;1.5;1;0;97 m²;Killarney
8500;1;1;1;0;Braamfontein Werf
8500;1;1;1;79 m²;Houghton Estate
8500;0;0;0;0;Johannesburg Central
8500;1;1;1;0;Saxonwold
8500;2;1;1;72 m²;Parktown North
8500;1;1;0;0;Rosebank
8500;2;1;0;80 m²;Auckland Park
8500;1;1;1;0;Saxonwold
8500;2;2;2;220 m²;Waterval Estate
8500;1;1;1;0;Braamfontein Werf
8500;1;1;0;0;Greenside
8500;3;2;1;0;Bassonia Rock
8500;3;2;2;0;Kensington
8500;2;1;0;3 m²;Parkhurst
8500;1;1;1;0;Houghton Estate
8500;2;1;0;3 m²;Parkhurst
8500;0;0;0;0;Kensington
8550;3;2;2;92 m²;Bassonia
8600;1;1;0;0;Riviera
8650;1;1;0;0;Rosebank
8699;2;2;2;10 749 m²;Winchester Hills
8699;2;2;2;104 m²;Winchester Hills
8699;2;2;1;10 749 m²;Winchester Hills
8699;2;2;1;10 749 m²;Winchester Hills
8700;3;2;0;106 m²;Oakdene
8700;1;1;1;93 m²;Killarney
8700;1;1;1;500 m²;Melville
8800;4;1;1;126 m²;Johannesburg Central
8700;1;1;1;500 m²;Melville
8700;2;2;2;0;Winchester Hills
8700;1;1;1;550 m²;Melville
8700;2;2;2;495 m²;Orange Grove
8750;1;1;0;68 m²;Maboneng
8750;2;1;1;0;Milpark
8750;3;2;5;0;Ormonde
8750;1;1;1;0;Waverley
8750;1;1;1;0;Killarney
8750;1;1;1;0;Parkview
8800;1;1;0;0;Braamfontein
8800;4;1;1;126 m²;Johannesburg Central
8800;1;1;1;0;Killarney
8900;2;1;1;121 m²;Killarney
8800;1;1;1;45 m²;Oakdene
8800;1;1;1;57 m²;Sandringham
8800;2;1;1;82 m²;Braamfontein Werf
8800;2;2;1;79 m²;Oakdene
8800;2;1;1;82 m²;Braamfontein Werf
8800;1;1;1;0;Melrose North
8850;1;1;1;0;Saxonwold
8900;1;1;2;58 m²;Killarney
8900;2;1;1;121 m²;Killarney
8900;1;1;1;52 m²;Melrose
8900;3;1;0;0;Bramley
8900;3;2;1;0;Lombardy East
8900;2;1;1;0;Killarney
8900;2;1;1;0;Parktown
8900;2;2;0;0;Orange Grove
8950;2;1.5;0;115 m²;Craighall Park
8950;1;1;2;60 m²;Craighall Park
8999;2;1;2;120 m²;Highlands North
8999;1;1;1;85 m²;Houghton Estate
8999;1;1;1;0;Norwood
9000;2;2;1;65 m²;Parkwood
9000;3;1.5;2;3 971 m²;Mondeor
9000;2;1.5;0;72 m²;Craighall
9000;3;2;1;82 m²;Winchester Hills
9000;1;1;1;2 222 m²;Parktown North
9000;2;2;1;95 m²;Craighall Park
9000;1;1;1;0;Killarney
9000;2;1;1;4 004 m²;Glenvista
9000;2;1;1;70 m²;Victoria
9000;2;1;1;99 m²;Riviera
9000;1;1;1;64 m²;Houghton Estate
9000;1;1;1;65 m²;Parktown North
9000;2;1;6;80 m²;Sydenham
9000;3;2;1;82 m²;Winchester Hills
9000;1;1;1;0;Killarney
9000;2;1;2;118 m²;Observatory
9000;1;1;0;0;Braamfontein
9000;1;1;1;80 m²;Norwood
9000;3;2;2;496 m²;Westdene
9000;2;2;2;0;Westdene
9000;2;2;1;0;Glenvista
9000;1;1.5;0;0;Killarney
9000;2;1;2;0;Auckland Park
9000;0;0;0;0;Killarney
9000;2;2;0;0;Oaklands
9000;2;2;2;0;Malvern
9000;3;2;4;0;Elandspark
9000;2;1;1;0;Sydenham
9000;2;2;2;67 m²;Glenvista
9000;2;1;2;0;Sydenham
9000;3;1;2;731 m²;Roodepoort
9000;2;1;1;0;Sydenham
9000;3;2;4;0;Elandspark
9000;1;1;1;0;Parktown North
9000;2;1;1;96 m²;Sydenham
9000;1;1.5;1;96 m²;Killarney
9000;2;1;2;0;Craighall
9000;1;1;1;50 m²;Norwood
9000;3;1;0;0;Regents Park
9000;3;1;0;0;Regents Park
9000;2;1;2;0;Bruma
9000;1;1;1;50 m²;Melrose Arch
9000;2;1;1;75 m²;Milpark
9000;2;1;1;41 m²;Milpark
9000;2;1;2;0;Sydenham
9000;1;1;1;93 m²;Killarney
9000;1;1.5;1;123 m²;Killarney
9000;3;1;2;0;Glenvista
9000;2;2;2;0;Craighall
9000;2;1;0;458 m²;Westdene
9000;3;1;1;94 m²;Meredale
9000;1;1;2;99 m²;Killarney
9000;2;1;0;0;Norwood
9000;2;2;2;350 m²;Westdene
9000;1;11;0;52 m²;Melrose Arch
9000;1;1.5;1;123 m²;Killarney
9000;2;1;1;93 m²;Braamfontein
9000;0;0;0;0;Richmond
9000;0;0;0;0;Alan Manor
9000;1;1;1;59 m²;Rosebank
9000;1;1;0;50 m²;Craighall Park
9000;2;2;2;0;Craighall
9000;1;1;0;50 m²;Craighall Park
9000;2;2;2;0;Craighall
9000;2;2;1;0;Westdene
9000;1;1;0;72 m²;Rosebank
9000;1;1;3;30 m²;Rosebank
9000;2;2;2;135 m²;Killarney
9000;1;1;0;0;Killarney
9000;1;1;1;95 m²;Parkview
9000;1;1;1;0;Melville
9000;3;2;2;159 m²;Highlands North
9000;1;1;0;123 m²;Killarney
9000;2;1;0;69 m²;Waverley
9000;1;1;0;0;Melrose North
9000;2;1.5;0;0;Auckland Park
9000;2;1;2;0;Bruma
9000;2;2;2;0;Craighall
9000;1;1;0;50 m²;Craighall Park
9000;2;1;0;100 m²;Parktown
9000;2;1;1;2 017 m²;Craighall
9000;2;2;3;114 m²;Houghton Estate
9000;2;1;0;0;Braamfontein Werf
9000;2;2;2;0;Greenside
9000;2;1;2;82 m²;Milpark
9000;1.5;1;1;0;Maboneng
9000;2;2;1;0;Riviera
9000;1;1;1;93 m²;Killarney
9000;1;1;1;495 m²;Parkhurst
9000;1;0.5;1;75 m²;Vrededorp
9000;1;1;1;1 681 m²;Dunkeld
9000;2;1;2;0;Craighall Park
9000;0;0;0;0;Auckland Park
9000;2;1;2;0;Killarney
9000;0;1;1;0;Bruma
9000;1;1;0;0;Melville
9000;1;1;1;0;Killarney
9000;1;1;1;0;Parkhurst
9000;3;2;1;0;Kensington
9000;1;1;2;0;Parkhurst
9000;2;1;0;0;Auckland Park
9000;2;1;2;0;Craighall Park
9000;2;1;0;0;Newtown
9000;2;1;0;0;Auckland Park
9000;1;1;1;0;Orchards
9000;2;1;0;30 m²;Auckland Park
9000;1;1;1;0;Melrose North
9100;3;1;1;0;Orchards
9125;1;1;1;72 m²;Braamfontein Werf
9200;2;2;1;104 m²;Houghton Estate
9200;3;2;1;93 m²;Bassonia Rock
9200;2;1;2;70 m²;Eltonhill
9200;2;2;2;0;Parktown
OA;2;2;1;94 m²;Gresswold
9200;2;1;1;0;Oakdene
9000;1;1;1;0;Orchards
9240;2;1;2;0;Gresswold
9250;2;2;2;105 m²;Orchards
9250;1;1;1;4 984 m²;Glenanda
9300;1;1.5;1;70 m²;Orchards
9300;2;1;1;370 m²;Melville
9328;3;1;1;126 m²;Johannesburg Central
